Orthogroup	ahos	apis
OG0007807		apis|A0A8R1W6R7
OG0007808		apis|A0A8R2B7T2
OG0007809		apis|A0A8R2JUG9
OG0007810		apis|C4WW98
OG0007811		apis|A0A8R2JSD5
OG0007812		apis|A0A8R1W2K3
OG0007813		apis|C4WU47
OG0007814		apis|C4WVL1
OG0007815		apis|A0A8R2BAM2
OG0007816		apis|A0A8R2HC38
OG0007817		apis|C4WTL3
OG0007818		apis|A0A8R1W2C0
OG0007819		apis|A0A8R2AC33
OG0007820		apis|A0A8R2A8C8
OG0007821		apis|J9K7X9
OG0007822		apis|A0A8R1WAR7
OG0007823		apis|A0A8R2H7L6
OG0007824		apis|A0A8R2H766
OG0007825		apis|A0A8R2JPA1
OG0007826		apis|A0A8R2ABN3
OG0007827		apis|A0A8R1XII8
OG0007828		apis|A0A8R1W1S2
OG0007829		apis|A0A8R2AAX3
OG0007830		apis|A0A8R1W0Y3
OG0007831		apis|A0A8R1W881
OG0007832		apis|A0A8R2AFG7
OG0007833		apis|A0A8R1W931
OG0007834		apis|A0A8R2A975
OG0007835		apis|Q1ZZP8
OG0007836		apis|A0A8R2A160
OG0007837		apis|A0A8R2H5A9
OG0007838		apis|A0A8R2NU59
OG0007839		apis|A0A8R1W5Z0
OG0007840		apis|C4WSJ0
OG0007841		apis|A0A8R2JS58
OG0007842		apis|A0A8R1TCU1
OG0007843		apis|A0A8R2H9E7
OG0007844		apis|A0A8R2H4V1
OG0007845		apis|A0A8R1W4S1
OG0007846		apis|C4WX31
OG0007847		apis|A0A8R2NKX8
OG0007848		apis|A0A8R1VZ38
OG0007849		apis|C4WTS4
OG0007850		apis|A0A8R2HB63
OG0007851		apis|A0A8R2A4I9
OG0007852		apis|A0A8R1W4E3
OG0007853		apis|A0A8R2H8M6
OG0007854		apis|C4WUW6
OG0007855		apis|A0A8R2H8U2
OG0007856		apis|A0A8R1W6Y7
OG0007857		apis|C4WX01
OG0007858		apis|A0A8R2NKJ3
OG0007859		apis|A0A8R1W198
OG0007860		apis|A0A8R1VZH1
OG0007861		apis|C4WRT3
OG0007862		apis|C4WRY6
OG0007863		apis|C4WVH4
OG0007864		apis|C4WTB3
OG0007865		apis|A0A8R1VZD2
OG0007866		apis|A0A8R2AZF7
OG0007867		apis|A0A8R2A9T4
OG0007868		apis|A0A8R2D6E0
OG0007869		apis|A0A8R2JUQ8
OG0007870		apis|A0A8R2JQS4
OG0007871		apis|A0A8R2BAQ2
OG0007872		apis|A0A8R2A294
OG0007873		apis|Q201X1
OG0007874		apis|A0A8R1W1B7
OG0007875		apis|A0A8R1W048
OG0007876		apis|A0A8R2NU92
OG0007877		apis|A0A8R1W4G9
OG0007878		apis|C4WW40
OG0007879		apis|B7TYB7
OG0007880		apis|A0A8R2A4H1
OG0007881		apis|A0A8R2H718
OG0007882		apis|A0A8R2NNE8
OG0007883		apis|A0A8R1W0R3
OG0007884		apis|A0A8R2D7W8
OG0007885		apis|A0A8R2JNT7
OG0007886		apis|A0A8R2ACZ6
OG0007887		apis|A0A8R2H983
OG0007888		apis|A0A8R2D324
OG0007889		apis|A0A8R1W294
OG0007890		apis|A0A8R2JQ54
OG0007891		apis|A0A8R2FAZ2
OG0007892		apis|A0A8R2A8A9
OG0007893		apis|A0A8R2FBV9
OG0007894		apis|A0A8R2AYF3
OG0007895		apis|A0A8R1WYS9
OG0007896		apis|A0A8R2BA42
OG0007897		apis|A0A8R1W4N3
OG0007898		apis|A0A8R2A5R4
OG0007899		apis|A0A8R2FBX0
OG0007900		apis|A0A8R1W0Z6
OG0007901		apis|A0A8R2B8V6
OG0007902		apis|A0A8R2JM89
OG0007903		apis|A0A8R2H857
OG0007904		apis|A0A8R2H9C8
OG0007905		apis|A0A8R2NLB7
OG0007906		apis|C4WXA1
OG0007907		apis|A0A8R2JLM0
OG0007908		apis|A0A8R2B7Y2
OG0007909		apis|A0A8R2D3P7
OG0007910		apis|A0A8R2ACX3
OG0007911		apis|A0A8R1W9H9
OG0007912		apis|A0A8R1W1Z0
OG0007913		apis|A0A8R1W0K3
OG0007914		apis|A0A8R2A6R9
OG0007915		apis|J9K1A8
OG0007916		apis|A0A8R2H8V8
OG0007917		apis|A0A8R2AYL9
OG0007918		apis|C4WS50
OG0007919		apis|A0A8R2NLG6
OG0007920		apis|A0A8R1W161
OG0007921		apis|A0A8R2NTD2
OG0007922		apis|A0A8R1W6L4
OG0007923		apis|C4WTM6
OG0007924		apis|A0A8R2A1E4
OG0007925		apis|C4WW89
OG0007926		apis|C4WT17
OG0007927		apis|A0A8R2NTG0
OG0007928		apis|A0A8R2FCI1
OG0007929		apis|A0A8R2D4L2
OG0007930		apis|A0A8R2FD56
OG0007931		apis|A0A8R2JX71
OG0007932		apis|A0A8R1W3Z7
OG0007933		apis|A0A8R1W2J5
OG0007934		apis|A0A8R2BAL6
OG0007935		apis|A0A8R2A4A6
OG0007936		apis|A0A8R2NM00
OG0007937		apis|A0A8R2H8T5
OG0007938		apis|A0A8R2D6B6
OG0007939		apis|C4WW60
OG0007940		apis|A0A8R1W6K9
OG0007941		apis|A0A8R1WBD4
OG0007942		apis|A0A8R2A6S8
OG0007943		apis|A0A8R2BAB4
OG0007944		apis|A0A8R1W1T2
OG0007945		apis|A0A8R1W1N8
OG0007946		apis|C4WUI3
OG0007947		apis|A0A8R2D2C0
OG0007948		apis|A0A8R1W5B0
OG0007949		apis|A0A8R2D872
OG0007950		apis|A0A8R2H489
OG0007951		apis|C4WUG2
OG0007952		apis|A0A8R2D603
OG0007953		apis|A0A8R2NRM5
OG0007954		apis|A0A8R2AD77
OG0007955		apis|A0A8R2D7S2
OG0007956		apis|A0A8R1W6U1
OG0007957		apis|A0A8R2JMW7
OG0007958		apis|A0A8R2FC85
OG0007959		apis|A0A8R1W8Y9
OG0007960		apis|A0A8R2A4D5
OG0007961		apis|A0A8R2NS92
OG0007962		apis|A0A8R2HCB1
OG0007963		apis|A0A8R2A7X1
OG0007964		apis|A0A8R2B3K4
OG0007965		apis|A0A8R1W0T1
OG0007966		apis|A0A8R2H9W2
OG0007967		apis|A0A8R2D715
OG0007968		apis|A0A8R2FA91
OG0007969		apis|A0A8R2NJR7
OG0007970		apis|A0A8R2H6X9
OG0007971		apis|A0A8R1W703
OG0007972		apis|A0A8R1VZG7
OG0007973		apis|C4WVK3
OG0007974		apis|A0A8R2AAQ5
OG0007975		apis|A0A8R2A495
OG0007976		apis|A0A8R1ZYL5
OG0007977		apis|A0A8R2A7W2
OG0007978		apis|A0A8R2A448
OG0007979		apis|A0A8R2A6N6
OG0007980		apis|A0A8R2A739
OG0007981		apis|A0A8R1W2F4
OG0007982		apis|A0A8R2NTY9
OG0007983		apis|A0A8R1X1M1
OG0007984		apis|A0A8R1WB03
OG0007985		apis|A0A8R2FB76
OG0007986		apis|A0A8R2FCG0
OG0007987		apis|A0A8R2JM57
OG0007988		apis|A0A8R2NY32
OG0007989		apis|C4WX06
OG0007990		apis|A0A8R2A7F0
OG0007991		apis|A0A8R2A5V0
OG0007992		apis|A0A8R2JUS6
OG0007993		apis|A0A8R2NRH4
OG0007994		apis|A0A8R2NLW2
OG0007995		apis|A0A8R2H9G9
OG0007996		apis|A0A8R2H697
OG0007997		apis|A0A8R2D850
OG0007998		apis|A0A8R2ADN7
OG0007999		apis|A0A8R2JVK5
OG0008000		apis|A0A8R1XH38
OG0008001		apis|Q201V9
OG0008002		apis|A0A8R2A7C7
OG0008003		apis|A0A8R2A5D6
OG0008004		apis|A0A8R2FEN0
OG0008005		apis|A0A8R2D7T1
OG0008006		apis|A0A8R2NUW6
OG0008007		apis|A0A8R2B9K2
OG0008008		apis|A0A8R2FEF5
OG0008009		apis|A0A8R2D3F4
OG0008010		apis|A0A8R2JVW5
OG0008011		apis|A0A8R2NP96
OG0008012		apis|A0A8R1W2A9
OG0008013		apis|C4WU56
OG0008014		apis|A0A8R2NUN2
OG0008015		apis|A0A8R2A884
OG0008016		apis|A0A8R2D4X1
OG0008017		apis|A0A8R1W0Q3
OG0008018		apis|C4WVS7
OG0008019		apis|A0A8R1TEY0
OG0008020		apis|A0A8R2AC38
OG0008021		apis|A0A8R2A551
OG0008022		apis|C4WRJ0
OG0008023		apis|A0A8R2AA09
OG0008024		apis|A0A8R2FD95
OG0008025		apis|A0A8R2FAH3
OG0008026		apis|A0A8R2H8E8
OG0008027		apis|A0A8R1VYM3
OG0008028		apis|A0A8R1W4P9
OG0008029		apis|A0A8R1W0H0
OG0008030		apis|A0A8R1W673
OG0008031		apis|C4WU21
OG0008032		apis|A0A8R2A8B1
OG0008033		apis|A0A8R2A6J0
OG0008034		apis|C4WWW3
OG0008035		apis|A0A8R2A6L6
OG0008036		apis|A0A8R2NRL9
OG0008037		apis|A0A8R2FBT5
OG0008038		apis|C4WSG5
OG0008039		apis|A0A8R1W3N4
OG0008040		apis|A0A8R2FAY7
OG0008041		apis|A0A8R2BAS5
OG0008042		apis|A0A8R2NLP7
OG0008043		apis|A0A8R1W8R4
OG0008044		apis|A0A8R2A9D9
OG0008045		apis|A0A8R2AH18
OG0008046		apis|A0A8R2H926
OG0008047		apis|A0A8R1XHS8
OG0008048		apis|A0A8R2JN44
OG0008049		apis|A0A8R2H9U2
OG0008050		apis|C4WTF2
OG0008051		apis|A0A8R2JUS3
OG0008052		apis|A0A8R2FER0
OG0008053		apis|A0A8R2A6Z7
OG0008054		apis|A0A8R2JQ00
OG0008055		apis|A0A8R2A2R5
OG0008056		apis|A0A8R2H8F3
OG0008057		apis|A0A8R1W3I7
OG0008058		apis|A0A8R1W6Q7
OG0008059		apis|C4WSA5
OG0008060		apis|A0A8R2F7A0
OG0008061		apis|A0A8R2A0P0
OG0008062		apis|A0A8R2D2X7
OG0008063		apis|C4WUF6
OG0008064		apis|A0A8R2NN70
OG0008065		apis|A0A8R2F9Q3
OG0008066		apis|A0A8R1TC66
OG0008067		apis|C4WU68
OG0008068		apis|A0A8R2A0M5
OG0008069		apis|A0A8R2H9N3
OG0008070		apis|A0A8R2NQ75
OG0008071		apis|C4WRQ3
OG0008072		apis|A0A8R2A7V9
OG0008073		apis|A0A8R1W461
OG0008074		apis|C4WXN4
OG0008075		apis|A0A8R2H2J3
OG0008076		apis|A0A8R2A857
OG0008077		apis|A0A8R2A916
OG0008078		apis|A0A8R2B9Z2
OG0008079		apis|A0A8R1WB57
OG0008080		apis|A0A8R2NSH3
OG0008081		apis|A0A8R1W5A0
OG0008082		apis|C4WVS5
OG0008083		apis|A0A8R2A802
OG0008084		apis|A0A8R1W0B3
OG0008085		apis|A0A8R2D2H9
OG0008086		apis|A0A8R2A959
OG0008087		apis|A0A8R2A5N0
OG0008088		apis|C4WTJ7
OG0008089		apis|A0A8R2JQK3
OG0008090		apis|A0A8R2JSV8
OG0008091		apis|A0A8R2FCY0
OG0008092		apis|A0A8R2D773
OG0008093		apis|A0A8R1W8C0
OG0008094		apis|A0A8R1W4R3
OG0008095		apis|A0A8R2AA21
OG0008096		apis|A0A8R2NLZ5
OG0008097		apis|A0A8R2JV27
OG0008098		apis|Q201X0
OG0008099		apis|A0A8R1W7B1
OG0008100		apis|C4WWZ1
OG0008101		apis|A0A8R2D1W6
OG0008102		apis|C4WUC6
OG0008103		apis|A0A8R2A1I9
OG0008104		apis|A0A8R2JNW4
OG0008105		apis|A0A8R1W4M5
OG0008106		apis|A0A8R1W7B5
OG0008107		apis|A0A8R2A2Q0
OG0008108		apis|A0A8R2FCF1
OG0008109		apis|A0A8R1W8C7
OG0008110		apis|A0A8R2JSR9
OG0008111		apis|A0A8R2A9L0
OG0008112		apis|A0A8R2NNU9
OG0008113		apis|A0A8R1W018
OG0008114		apis|A0A8R2D210
OG0008115		apis|A0A8R2NM85
OG0008116		apis|A0A8R2F9R8
OG0008117		apis|C4WSR8
OG0008118		apis|A0A8R2BBB7
OG0008119		apis|A0A8R2NQ80
OG0008120		apis|A0A8R2HAB8
OG0008121		apis|A0A8R2NMS4
OG0008122		apis|A0A8R1W5W4
OG0008123		apis|A0A8R1W4V6
OG0008124		apis|A0A8R2H8B3
OG0008125		apis|A0A8R1W4B3
OG0008126		apis|A0A8R2BA21
OG0008127		apis|A0A8R2D5W1
OG0008128		apis|A0A8R2FBU5
OG0008129		apis|A0A8R2JNS1
OG0008130		apis|A0A8R2A5P9
OG0008131		apis|A0A8R2FB90
OG0008132		apis|A0A8R1VZX4
OG0008133		apis|A0A8R1W1K6
OG0008134		apis|A0A8R2B6M5
OG0008135		apis|C4WYF6
OG0008136		apis|A0A8R2A9I2
OG0008137		apis|A0A8R2B9W7
OG0008138		apis|C4WUH9
OG0008139		apis|A0A8R2D4Q0
OG0008140		apis|A0A8R2NPI7
OG0008141		apis|A0A8R2JXH3
OG0008142		apis|A0A8R2NQV0
OG0008143		apis|A0A8R2H7X2
OG0008144		apis|A0A8R1WB91
OG0008145		apis|A0A8R2FC79
OG0008146		apis|C4WU96
OG0008147		apis|A0A8R1W7W2
OG0008148		apis|A0A8R2NPN8
OG0008149		apis|A0A8R2B927
OG0008150		apis|A0A8R2H6R0
OG0008151		apis|A0A8R2D7G4
OG0008152		apis|A0A8R2B0Z1
OG0008153		apis|A0A8R1WYM3
OG0008154		apis|A0A8R2A6W0
OG0008155		apis|A0A8R2H7Q4
OG0008156		apis|A0A8R2BA94
OG0008157		apis|A0A8R2FCK6
OG0008158		apis|A0A8R2HBN3
OG0008159		apis|A0A8R2D7Q0
OG0008160		apis|A0A8R1W1B2
OG0008161		apis|C4WXH8
OG0008162		apis|A0A8R1W5M6
OG0008163		apis|A0A8R1W4F8
OG0008164		apis|A0A8R2D7K6
OG0008165		apis|A0A8R1X3C7
OG0008166		apis|A0A8R2A5N9
OG0008167		apis|A0A8R2H659
OG0008168		apis|A0A8R2H8P1
OG0008169		apis|A0A8R1TCU3
OG0008170		apis|A0A8R1W1C1
OG0008171		apis|C4WVX4
OG0008172		apis|A0A8R2HA02
OG0008173		apis|A0A8R2ACB8
OG0008174		apis|A0A8R1TH40
OG0008175		apis|A0A8R2FEP1
OG0008176		apis|A0A8R2FD47
OG0008177		apis|A0A8R1W5C3
OG0008178		apis|C4WXP9
OG0008179		apis|A0A8R2A3Q2
OG0008180		apis|A0A8R1W2M7
OG0008181		apis|C4WXC4
OG0008182		apis|A0A8R2HAU7
OG0008183		apis|A0A8R1W754
OG0008184		apis|A0A8R2JUB2
OG0008185		apis|A0A8R1W1D7
OG0008186		apis|A0A8R2A5V5
OG0008187		apis|C4WV19
OG0008188		apis|A0A8R2AAL3
OG0008189		apis|A0A8R2D8K3
OG0008190		apis|A0A8R2HC57
OG0008191		apis|A0A8R2D3J3
OG0008192		apis|A0A8R1W4P2
OG0008193		apis|A0A8R2A5N4
OG0008194		apis|A0A8R2NQC6
OG0008195		apis|A0A8R1W112
OG0008196		apis|A0A8R2NJ46
OG0008197		apis|A0A8R2JRH7
OG0008198		apis|A0A8R2HB23
OG0008199		apis|A0A8R2D8A0
OG0008200		apis|A0A8R1W3E0
OG0008201		apis|A0A8R2BAA2
OG0008202		apis|A0A8R2B8S3
OG0008203		apis|A0A8R2NMU6
OG0008204		apis|A0A8R2H5M7
OG0008205		apis|A0A8R2A1C1
OG0008206		apis|A0A8R2D840
OG0008207		apis|A0A8R1W261
OG0008208		apis|A0A8R1W2L5
OG0008209		apis|A0A8R1W1P9
OG0008210		apis|A0A8R2A5E1
OG0008211		apis|A0A8R2JKT4
OG0008212		apis|A0A8R2NVA1
OG0008213		apis|A0A8R1W3R4
OG0008214		apis|A0A8R2D1V7
OG0008215		apis|A0A8R2B954
OG0008216		apis|A0A8R2A3V0
OG0008217		apis|A0A8R2JLQ0
OG0008218		apis|A0A8R2JRY6
OG0008219		apis|C4WUN0
OG0008220		apis|A0A8R2FA43
OG0008221		apis|A0A8R1W6F7
OG0008222		apis|A0A8R1XHQ2
OG0008223		apis|A0A8R2FD04
OG0008224		apis|A0A8R2ABP4
OG0008225		apis|A0A8R2NK66
OG0008226		apis|A0A8R1ZZ94
OG0008227		apis|A0A8R2F884
OG0008228		apis|A0A8R2B0Z6
OG0008229		apis|A0A8R1WYJ6
OG0008230		apis|A0A8R2D2E6
OG0008231		apis|A0A8R2ACW4
OG0008232		apis|C4WVM5
OG0008233		apis|A0A8R1W2E5
OG0008234		apis|A0A8R2H7U0
OG0008235		apis|A0A8R1XDY0
OG0008236		apis|C4WWL7
OG0008237		apis|C4WWS1
OG0008238		apis|A0A8R1WAK3
OG0008239		apis|A0A8R1VZQ2
OG0008240		apis|A0A8R2FBF7
OG0008241		apis|C4WXZ8
OG0008242		apis|A0A8R2AZD6
OG0008243		apis|A0A8R2NKZ2
OG0008244		apis|C4WST9
OG0008245		apis|A0A8R1W1S9
OG0008246		apis|A0A8R2A177
OG0008247		apis|A0A8R2D6Q7
OG0008248		apis|A0A8R1W4S5
OG0008249		apis|C4WTN6
OG0008250		apis|A0A8R1ZYY8
OG0008251		apis|C4WXG9
OG0008252		apis|A0A8R1W7U0
OG0008253		apis|A0A8R2BAA5
OG0008254		apis|A0A8R2F9E1
OG0008255		apis|A0A8R2JPS3
OG0008256		apis|C4WVQ9
OG0008257		apis|A0A8R2JS53
OG0008258		apis|A0A8R1W170
OG0008259		apis|C4WU64
OG0008260		apis|A0A8R2JMT2
OG0008261		apis|A0A8R2AF81
OG0008262		apis|A0A8R2HC18
OG0008263		apis|A0A8R1W661
OG0008264		apis|A0A8R2FB24
OG0008265		apis|A0A8R2BB45
OG0008266		apis|A0A8R2FC67
OG0008267		apis|A0A8R2FBI4
OG0008268		apis|A0A8R1VY79
OG0008269		apis|A0A8R2D6P2
OG0008270		apis|A0A8R1W604
OG0008271		apis|A0A8R2A239
OG0008272		apis|A0A8R2ACJ6
OG0008273		apis|C4WY24
OG0008274		apis|A0A8R2B944
OG0008275		apis|A0A8R2D6E6
OG0008276		apis|A0A8R1W239
OG0008277		apis|C4WVB2
OG0008278		apis|A0A8R1W8C4
OG0008279		apis|C4WSH6
OG0008280		apis|A0A8R1W8U8
OG0008281		apis|A0A8R2A4Q7
OG0008282		apis|A0A8R1W8Z1
OG0008283		apis|A0A8R1W9N4
OG0008284		apis|A0A8R2H862
OG0008285		apis|A0A8R1W741
OG0008286		apis|A0A8R2H7H4
OG0008287		apis|A0A8R1W3I3
OG0008288		apis|A0A8R2FEV0
OG0008289		apis|A0A8R2B9R7
OG0008290		apis|A0A8R2H7L8
OG0008291		apis|A0A8R1W6T4
OG0008292		apis|A0A8R2BAV3
OG0008293		apis|A0A8R2HAV3
OG0008294		apis|A0A8R2A3R2
OG0008295		apis|A0A8R2B5G0
OG0008296		apis|A0A8R1W9L4
OG0008297		apis|A0A8R1W807
OG0008298		apis|C4WVV9
OG0008299		apis|A0A8R2H8F8
OG0008300		apis|A0A8R2HC87
OG0008301		apis|A0A8R2A6Z2
OG0008302		apis|A0A8R2D738
OG0008303		apis|C4WYC7
OG0008304		apis|A0A8R2A3P7
OG0008305		apis|C4WVA6
OG0008306		apis|A0A8R2A5A8
OG0008307		apis|A0A8R2D5J5
OG0008308		apis|A0A8R1W3F7
OG0008309		apis|C4WV60
OG0008310		apis|C4WRP5
OG0008311		apis|A0A8R2H611
OG0008312		apis|A0A8R2A8K5
OG0008313		apis|A0A8R2A4R6
OG0008314		apis|A0A8R2A514
OG0008315		apis|A0A8R2D240
OG0008316		apis|A0A8R2A430
OG0008317		apis|A0A8R2B5H6
OG0008318		apis|A0A8R1WBR5
OG0008319		apis|A0A8R1W748
OG0008320		apis|A0A8R1W4E8
OG0008321		apis|A0A8R1XK04
OG0008322		apis|A0A8R2FDG3
OG0008323		apis|A0A8R1W0Z9
OG0008324		apis|A0A8R1VYD2
OG0008325		apis|A0A8R2NTD6
OG0008326		apis|A0A8R1W3Z3
OG0008327		apis|A0A8R1XHW3
OG0008328		apis|A0A8R2H9Q9
OG0008329		apis|A0A8R2A5T7
OG0008330		apis|C4WVJ9
OG0008331		apis|A0A8R2AXY5
OG0008332		apis|A0A8R2FCT5
OG0008333		apis|A0A8R2A054
OG0008334		apis|A0A8R2F7W4
OG0008335		apis|A0A8R2FCE4
OG0008336		apis|A0A8R1W1Q2
OG0008337		apis|A0A8R2D1Q3
OG0008338		apis|C4WWF4
OG0008339		apis|A0A8R2F827
OG0008340		apis|C4WRZ6
OG0008341		apis|A0A8R2NPW9
OG0008342		apis|A0A8R2A8I2
OG0008343		apis|A0A8R1W5E4
OG0008344		apis|A0A8R1W6J4
OG0008345		apis|A0A8R1W2C9
OG0008346		apis|A0A8R1W032
OG0008347		apis|A0A8R2HBM5
OG0008348		apis|A0A8R2JPN7
OG0008349		apis|A0A8R2ABI9
OG0008350		apis|C4WSS1
OG0008351		apis|A0A8R2A1D2
OG0008352		apis|A0A8R2A0U9
OG0008353		apis|A0A8R1W1U7
OG0008354		apis|C4WV88
OG0008355		apis|A0A8R1W4J0
OG0008356		apis|C4WY79
OG0008357		apis|A0A8R2B775
OG0008358		apis|A0A8R2H7W7
OG0008359		apis|C4WUE9
OG0008360		apis|C4WU82
OG0008361		apis|A0A8R1W0J8
OG0008362		apis|A0A8R1W3D9
OG0008363		apis|A0A8R2A5N5
OG0008364		apis|A0A8R1WB09
OG0008365		apis|Q201Y2
OG0008366		apis|A0A8R2JPN4
OG0008367		apis|A0A8R2FCR9
OG0008368		apis|A0A8R2AD76
OG0008369		apis|A0A8R2F9V6
OG0008370		apis|A0A8R1W135
OG0008371		apis|A0A8R2BAW6
OG0008372		apis|A0A8R2A8F3
OG0008373		apis|A0A8R1WB44
OG0008374		apis|A0A8R2H8W7
OG0008375		apis|A0A8R2AAQ1
OG0008376		apis|A0A8R1TGB3
OG0008377		apis|A0A8R2NRE2
OG0008378		apis|A0A8R2D7F8
OG0008379		apis|A0A8R1W5P1
OG0008380		apis|C4WSV9
OG0008381		apis|A0A8R2HC96
OG0008382		apis|A0A8R2NTB5
OG0008383		apis|A0A8R2HBD1
OG0008384		apis|A0A8R2A4D9
OG0008385		apis|A0A8R1W0V2
OG0008386		apis|A0A8R1XL95
OG0008387		apis|C4WV42
OG0008388		apis|A0A8R2A9B0
OG0008389		apis|A0A8R1W5Z4
OG0008390		apis|A0A8R2JTC8
OG0008391		apis|A0A8R2A6P0
OG0008392		apis|A0A8R1W707
OG0008393		apis|A0A8R2A6A1
OG0008394		apis|C4WX41
OG0008395		apis|C4WRW9
OG0008396		apis|A0A8R2JLY8
OG0008397		apis|A0A8R2B6R6
OG0008398		apis|A0A8R2B3P8
OG0008399		apis|A0A8R1TE53
OG0008400		apis|A0A8R2H6M4
OG0008401		apis|A0A8R2B7C6
OG0008402		apis|A0A8R2B649
OG0008403		apis|A0A8R2A2K8
OG0008404		apis|A0A8R2JW44
OG0008405		apis|C4WSV4
OG0008406		apis|A0A8R2F8F3
OG0008407		apis|A0A8R2H5N3
OG0008408		apis|A0A8R1W9C0
OG0008409		apis|A0A8R2JLT6
OG0008410		apis|A0A8R1W2J4
OG0008411		apis|C4WYE0
OG0008412		apis|A0A8R2AB19
OG0008413		apis|A0A8R2A6F6
OG0008414		apis|A0A8R2D6N7
OG0008415		apis|A0A8R2JUQ5
OG0008416		apis|C4WUC0
OG0008417		apis|A0A8R2A6E4
OG0008418		apis|A0A8R1W510
OG0008419		apis|A0A8R1W5Q6
OG0008420		apis|Q201W7
OG0008421		apis|A0A8R2JNJ7
OG0008422		apis|A0A8R2HBA0
OG0008423		apis|A0A8R2HCA6
OG0008424		apis|A0A8R2NKC0
OG0008425		apis|A0A8R1W6G1
OG0008426		apis|A0A8R2D7H3
OG0008427		apis|A0A8R2A7T2
OG0008428		apis|A0A8R2B7E1
OG0008429		apis|A0A8R2D493
OG0008430		apis|A0A8R2HBG8
OG0008431		apis|A0A8R1W6R0
OG0008432		apis|A0A8R2NRI1
OG0008433		apis|A0A8R2B282
OG0008434		apis|A0A8R2AFD8
OG0008435		apis|A0A8R2NSP0
OG0008436		apis|A0A8R1VYH8
OG0008437		apis|A0A8R2NPN3
OG0008438		apis|A0A8R1W3W5
OG0008439		apis|J9K930
OG0008440		apis|J9K9M2
OG0008441		apis|A0A8R1W713
OG0008442		apis|A0A8R2A9T3
OG0008443		apis|A0A8R2NSN0
OG0008444		apis|A0A8R2A6G4
OG0008445		apis|C4WXC0
OG0008446		apis|A0A8R2FCK1
OG0008447		apis|C4WXB2
OG0008448		apis|A0A8R2A6R5
OG0008449		apis|C4WTB4
OG0008450		apis|A0A8R2B4P3
OG0008451		apis|A0A8R1VYT1
OG0008452		apis|A0A8R2A2T2
OG0008453		apis|A0A8R2D1A0
OG0008454		apis|A0A8R1W0I8
OG0008455		apis|A0A8R2F7Z3
OG0008456		apis|A0A8R1W5H4
OG0008457		apis|A0A8R2NT45
OG0008458		apis|C4WWE5
OG0008459		apis|A0A8R1VZC5
OG0008460		apis|A0A8R1W1C0
OG0008461		apis|A0A8R2FF30
OG0008462		apis|A0A8R2H295
OG0008463		apis|A0A8R2A5Q6
OG0008464		apis|A0A8R1W2X3
OG0008465		apis|A0A8R2B276
OG0008466		apis|A0A8R2A6M5
OG0008467		apis|A0A8R1VZE6
OG0008468		apis|A0A8R2BA52
OG0008469		apis|A0A8R1VZC8
OG0008470		apis|A0A8R2B9G5
OG0008471		apis|A0A8R2B2Z9
OG0008472		apis|A0A8R2ACP3
OG0008473		apis|A0A8R2AA76
OG0008474		apis|A0A8R2BAR9
OG0008475		apis|A0A8R2A1R8
OG0008476		apis|A0A8R2H9A9
OG0008477		apis|B7TYC3
OG0008478		apis|A0A8R1W7M6
OG0008479		apis|A0A8R2A2J5
OG0008480		apis|A0A8R2A9D4
OG0008481		apis|A0A8R2H6B5
OG0008482		apis|A0A8R2ABF3
OG0008483		apis|A0A8R1XIW8
OG0008484		apis|A0A8R2A9P4
OG0008485		apis|A0A8R2H2V2
OG0008486		apis|C4WY01
OG0008487		apis|A0A8R1W3Q5
OG0008488		apis|C4WWV4
OG0008489		apis|A0A8R2D6S2
OG0008490		apis|A0A8R2NKL8
OG0008491		apis|C4WSR4
OG0008492		apis|A0A8R2JRS2
OG0008493		apis|A0A8R2A3Y7
OG0008494		apis|A0A8R1W6Q0
OG0008495		apis|A0A8R2AEC8
OG0008496		apis|A0A8R2A5C5
OG0008497		apis|A0A8R2FBT3
OG0008498		apis|A0A8R1W4C5
OG0008499		apis|C4WY88
OG0008500		apis|A0A8R2HBQ2
OG0008501		apis|A0A8R2FA64
OG0008502		apis|A0A8R2NWW9
OG0008503		apis|A0A8R1W734
OG0008504		apis|A0A8R2H7Y2
OG0008505		apis|A0A8R2A956
OG0008506		apis|A0A8R2A501
OG0008507		apis|A0A8R2A1Y6
OG0008508		apis|A0A8R2B1K2
OG0008509		apis|A0A8R2A7S7
OG0008510		apis|C4WV26
OG0008511		apis|C4WTI7
OG0008512		apis|A0A8R2B4M2
OG0008513		apis|A0A8R1W3B3
OG0008514		apis|A0A8R2A5U5
OG0008515		apis|A0A8R2A5W9
OG0008516		apis|A0A8R1W1M7
OG0008517		apis|C4WRN7
OG0008518		apis|A0A8R2B6N6
OG0008519		apis|A0A8R2JSS6
OG0008520		apis|A0A8R1WB82
OG0008521		apis|C4WS94
OG0008522		apis|A0A8R1W8M0
OG0008523		apis|A0A8R1W389
OG0008524		apis|A0A8R1VZ62
OG0008525		apis|A0A8R2JUP7
OG0008526		apis|A0A8R2F7B4
OG0008527		apis|A0A8R2FCJ5
OG0008528		apis|A0A8R2FDB0
OG0008529		apis|A0A8R2AFC5
OG0008530		apis|A0A8R2NSN6
OG0008531		apis|A0A8R2A3Q8
OG0008532		apis|A0A8R2A9P7
OG0008533		apis|A0A8R2HCD3
OG0008534		apis|A0A8R1W4T1
OG0008535		apis|A0A8R1W213
